,rank,name,link,rate,description,adress,city,latitude,longitude
10,11,Les Toits du Capitole - Loft de standing 65 m2 - Parking en option,https://www.booking.com/hotel/fr/les-toits-du-capitole-toulouse.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"9,4","L'établissement Les Toits du Capitole est un loft spacieux et moderne situé à Toulouse, à 45 mètres de la place du Capitole. Une connexion Wi-Fi est disponible gratuitement. ","6, rue des Lois, 31000 Toulouse, France",Toulouse,43.6050737,1.4424478
11,12,Campanile Toulouse Purpan,https://www.booking.com/hotel/fr/campanilepurpan.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,3","Installé à proximité de l'autoroute A620, le Campanile Toulouse Purpan se trouve à 5 km de l'aéroport de Toulouse-Blagnac. ","33 route de Bayonne, 31300 Toulouse, France",Toulouse,43.6070976,1.393433142910602
12,13,Mercure Toulouse Centre Saint-Georges,https://www.booking.com/hotel/fr/mercure-toulouse-saint-georges.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,1","Le Mercure Toulouse Centre Saint-Georges propose des hébergements climatisés dotés d'une connexion Wi-Fi gratuite dans le centre historique de Toulouse, à seulement 50 mètres de la place Wilson et à...","Rue Saint Jerome, 31000 Toulouse, France",Toulouse,43.6033719,1.4477801
13,14,Residhome Toulouse Tolosa,https://www.booking.com/hotel/fr/residhome-toulouse-tolosa.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,3","Facilement accessible par l’autoroute A620/E09, le Residhome Toulouse Tolosa se situe entre l’aéroport de Toulouse-Blagnac et le centre-ville de Toulouse. ","279 avenue Grande Bretagne, 31300 Toulouse, France",Toulouse,43.6068782,1.3991823
14,15,Odalys City Toulouse Centre Compans Caffarelli,https://www.booking.com/hotel/fr/odalys-city-centre-compans-caffarelli.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,7","Situé à 1,8 km du Zénith de Toulouse, l'Odalys City Centre Compans Caffarelli propose un salon commun, un jardin et une réception ouverte 24h/24. ","39 Rue du Béarnais, 31000 Toulouse, France",Toulouse,43.6090513,1.4275111
15,16,Maison Anjali,https://www.booking.com/hotel/fr/maison-d-ha-te-anjali.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"9,0","Située dans le centre de Toulouse, la Maison d'Hôtes Anjali propose une terrasse, un jardin, un service de location de vélos et des massages shiatsu sur demande. ","86, Grande rue Saint Michel, 31400 Toulouse, France",Toulouse,43.5894978,1.4459868
16,17,Zenitude Hôtel-Résidences Toulouse Fluvia,https://www.booking.com/hotel/fr/fluvia-residence.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,0","Situé à Toulouse, à 2 minutes à pied de la Garonne et à 4,5 km du stade de Toulouse, le Zenitude Hôtel-Résidences Toulouse Fluvia propose des appartements et studios spacieux insonorisés munis d’une...","6, avenue Hubert Curien, 31100 Toulouse, France",Toulouse,43.5572974,1.4298475
17,18,Les Capitole - studios Toulouse hypercentre,https://www.booking.com/hotel/fr/les-capitole-studios-toulouse-hypercentre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,5","Situé dans le centre de Toulouse, à moins de 2 km du parc des expositions et à 2,6 km du Stadium, l'établissement Les Capitole - studios Toulouse hypercentre propose des hébergements avec connexion...","32 Rue d'Alsace Lorraine, 31000 Toulouse, France",Toulouse,43.6051912,1.4457806
18,19,L'ALCÔVE Saint GEORGES ★ Au cœur de TOULOUSE,https://www.booking.com/hotel/fr/le-pastel-saint-georges-au-coeur-de-toulouse-netflix.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,4","L'ALCÔVE Saint GEORGES ★ Au cœur de TOULOUSE à Toulouse Vous séjournerez à 3,2 km du stade de Toulouse, à 3,5 km du parc des expositions Toulouse Expo et à 3,9 km du Zénith de Toulouse. ","39 Boulevard Lazare Carnot, 31000 Toulouse, France",Toulouse,43.6027257,1.4513739
19,20,Ibis Toulouse Purpan Aeroport,https://www.booking.com/hotel/fr/balladins-toulouse-superior.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,0","Situé à 5 km de l'aéroport de Toulouse-Blagnac et à 7 km du stade de Toulouse, l'ibis Toulouse Purpan est facilement accessible par l'autoroute A620. ","1 Rue Jean Viollis, Avenue Des Arènes Romaines, 31300 Toulouse, France",Toulouse,43.6138072,1.396421
20,21,❤️ Charmant appart ancien rénové place des Carmes,https://www.booking.com/hotel/fr/charmant-appart-ancien-renove-place-des-carmes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,8","Au cœur de Toulouse, à proximité du Pont Neuf et du Jardin Royal, ❤Le Charmant appart ancien rénové place des Carmes propose une connexion Wi-Fi gratuite, la climatisation et des équipements ménagers...","31 rue des Polinaires, 31000 Toulouse, France",Toulouse,43.597936,1.4438398
21,22,Montempô Apparthôtel Toulouse Balma,https://www.booking.com/hotel/fr/montempo-apparthotel-toulouse-balma.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"7,3","Situé à Toulouse, à 6 km de Toulouse Expo, le Montempô Apparthôtel Toulouse Balma propose des studios avec une connexion Wi-Fi gratuite. ","81 Chemin de Gabardie, 31200 Toulouse, France",Toulouse,43.6343593,1.4818788
22,23,Grand Hotel de l'Opera - BW Premier Collection,https://www.booking.com/hotel/fr/grand-de-l-opera-toulouse.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,5","Cet hôtel se trouve dans le centre-ville de Toulouse, à 100 mètres de la station de métro Capitole. ","Place du Capitole, 31000 Toulouse, France",Toulouse,43.6039322,1.44394
23,24,Pullman Toulouse Centre Ramblas,https://www.booking.com/hotel/fr/toulouse-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"8,4",L'hôtel 5 étoiles Pullman Toulouse Centre possède des hébergements modernes et élégants à quelques pas du centre-ville et de la place du Capitole. ,"84, Allées Jean Jaurès, 31000 Toulouse, France",Toulouse,43.6085606,1.4535028
24,25,Aparthotel Adagio Access Toulouse Jolimont,https://www.booking.com/hotel/fr/citea-toulouse-jolimont.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=1f8e50321eac01a4&srepoch=1643973862&from=searchresults#hotelTmpl,"7,6","Situé à Toulouse, à seulement 10 mètres de la station de métro Jolimont (ligne A) et à 5 km du stade, l'Aparthotel Adagio Access Toulouse Jolimont appartient à la gamme Adagio Access. ","11 avenue Léon Blum, 31500 Toulouse, France",Toulouse,43.6147839,1.4630102
