,rank,name,link,rate,description,adress,city,latitude,longitude
15,16,La Petite Rade Hôtel,https://www.booking.com/hotel/fr/les-voiles-sur-le-front-de-mer.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"7,4","Installé au Havre, à quelques pas de la côte, l'établissement La Petite Rade Hôtel offre une vue panoramique sur la mer et dispose d'un accès direct à la plage ainsi que d'une connexion Wi-Fi...","3 Place Clemenceau, Sainte-Adresse, 76310 Le Havre, France",Le Havre,49.50231335,0.08646545966843133
16,17,Your Place in LH,https://www.booking.com/hotel/fr/your-place-in-lh-le-havre12.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"7,8","Situé à 2,9 km du Volcan, à 2,9 km de l'appartement témoin Perret et à 3 km de l'église Saint-Michel, le Your Place in LH propose un hébergement au Havre. ","3 rue massillon, 76600 Le Havre, France",Le Havre,49.4988033,0.1372299
17,18,Le Valmer,https://www.booking.com/hotel/fr/le-valmer.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"9,2","Le Valmer est un hébergement en bord de mer situé au Havre, à 1,6 km de l'église Saint-Michel et à 2,3 km de l'appartement témoin Perret. ","294 Rue Félix Faure, 76620 Le Havre, France",Le Havre,49.5011812,0.1116027
18,19,Le Petit Vatel,https://www.booking.com/hotel/fr/petitvatel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"7,6","Le Petit Vatel se situe dans l'espace Perret, à 500 mètres de la mairie du Havre et à 1 km de la gare ainsi que de l'embarcadère des ferries. La connexion Wi-Fi est gratuite. ","86 rue Louis Brindeau, Perret, 76600 Le Havre, France",Le Havre,49.491087,0.1074958
19,20,Residence Hoteliere de l'Estuaire,https://www.booking.com/hotel/fr/residence-hoteliere-de-l-estuaire.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"7,2","Située à 500 mètres de l'église Saint-Michel du Havre, la Résidence Hôtelière de l'Estuaire fournit gratuitement une connexion Wi-Fi accessible dans l'ensemble de ses locaux. ","92 Rue Anatole France, 76600 Le Havre, France",Le Havre,49.4955542,0.1166484
20,21,Appart LH L'Estuaire - F2 vue mer proximité plage,https://www.booking.com/hotel/fr/appart-lh-l-39-estuaire-f2-vue-mer-proximite-plage.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"9,5","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la mer, l'Appart LH L'Estuaire - F2 vue mer proximité plage est situé au Havre, à seulement 350 mètres de la plage du Havre et à 1,1 km de...","3ème étage 2 Rue Belain d'Esnambuc, 76600 Le Havre, France",Le Havre,49.49432970237892,0.11992660181475644
21,22,ibis Le Havre Centre,https://www.booking.com/hotel/fr/hotelibislehavre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"8,1","L'ibis Le Havre Centre est situé dans le centre-ville du Havre, à proximité de la gare SNCF, du port ferry et du centre du commerce international. Une connexion Wi-Fi gratuite est disponible. ","Rue 129ème R. I. - Parking: 120 Rue Jules Siegfried, Perret, 76600 Le Havre, France",Le Havre,49.49432970237892,0.11992660181475644
22,23,Le charme de l ancien entre mer et ville,https://www.booking.com/hotel/fr/le-charme-de-l-ancien-entre-mer-et-ville.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"9,0","Le charme de l ancien entre mer et ville propose un hébergement avec connexion Wi-Fi gratuite au Havre, à 450 mètres de la plage du Havre, à 700 mètres de l'église Saint-Michel et à 800 mètres de...","2eme etage 39 Rue de l'Alma, 76600 Le Havre, France",Le Havre,49.49432970237892,0.11992660181475644
23,24,Ibis Budget Le Havre Les Docks,https://www.booking.com/hotel/fr/ibis-budget-le-havre-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"8,4","L'Ibis Budget Le Havre Les Docks est situé au Havre, à 4,4 km de la salle de spectacles Le Volcan. ","36 Rue Du Dr Piasceki , 76600 Le Havre, France",Le Havre,49.49432970237892,0.11992660181475644
24,25,Les pieds dans l'eau - Vue mer - Garage privatif,https://www.booking.com/hotel/fr/les-pieds-dans-l-eau-plage.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=3e465258f75f020d&srepoch=1643974962&from=searchresults#hotelTmpl,"9,0","L'établissement Les pieds dans l'eau - Vue mer - Garage privatif est situé en bord de mer au Havre, à moins de 1 km de l'église Saint-Joseph et à 12 minutes à pied de l'appartement témoin Perret. ","5 Rue Thieullent, 76600 Le Havre, France",Le Havre,49.5115614,0.0869362
