,rank,name,link,rate,description,adress,city,latitude,longitude
10,11,"Crowne Plaza Euralille, an IHG Hotel",https://www.booking.com/hotel/fr/crowneplazaeuralille.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,0","Le Crowne Plaza Euralille est installé en face de la gare de Lille-Europe, proposant des liaisons directes vers Paris et Londres. ","335, boulevard de Leeds, Centre de Lille, 59777 Lille, France",Lille,50.6397744,3.0756237
11,12,Hotel Carlton,https://www.booking.com/hotel/fr/carlton.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,2","Situé en plein cœur de Lille, à 5 minutes de marche des gares de Lille-Europe et Lille-Flandres, l’Hotel Carlton offre une vue imprenable sur l’Opéra et le beffroi de l’Hôtel de ville. "," 3 rue Pierre Mauroy, Centre de Lille, 59000 Lille, France",Lille,50.6367909,3.0652705
12,13,Alliance Lille - Couvent Des Minimes,https://www.booking.com/hotel/fr/alliance-lille-couvent-des-minimes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"7,8",L'Alliance Lille - Couvent Des Minimes occupe un ancien couvent du XVIIe siècle situé à 5 minutes du centre de Lille. ,"17 Quai Du Wault, Vieux-Lille, 59027 Lille, France",Lille,50.637911,3.0546139
13,14,Lille A Part - Gites Urbains,https://www.booking.com/hotel/fr/lille-a-part.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,3","Situé au cœur de la vieille ville de Lille, le Lille A Part -Gîtes Urbains propose 2 appartements à seulement 10 minutes à pied de la gare de Lille Flandres, à 2 km du Grand Palais de Lille et à 1,1...","9 rue du Pont Neuf, Vieux-Lille, 59800 Lille, France",Lille,50.6435076,3.0609948
14,15,Hotel De La Paix,https://www.booking.com/hotel/fr/de-la-paix-lille.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,1","Le charmant Hôtel De La Paix vous accueille dans la zone piétonne centrale de Lille, à seulement 300 mètres du monument à la Liberté et à 550 mètres du centre de conventions du Nouveau Siècle. ","46 Bis Rue Pierre Mauroy , Centre de Lille, 59000 Lille, France",Lille,50.6361817,3.0657803
15,16,Best Western Urban Hotel,https://www.booking.com/hotel/fr/hotel-spa-grand-palais-lille.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"7,8","Situé à Lille, à 2 km du centre ainsi qu'à 1,4 km du Grand Palais, l'hôtel Urban Hotel & Spa combine une décoration de style Second Empire et des chambres contemporaines. ","48 bis rue de Valenciennes, Moulins, 59000 Lille, France",Lille,50.6238332,3.0771289
16,17,Appart Hypercentre,https://www.booking.com/hotel/fr/appart-hypercentre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,8","Situé dans le quartier de Lille-Centre, à proximité de la Grand-Place, l'Appart Hypercentre dispose d'une terrasse, d'une connexion Wi-Fi gratuite et d'un lave-linge. Cet appartement possède un...","64 Rue des Tanneurs, Centre de Lille, 59800 Lille, France",Lille,50.63403,3.0658357
17,18,Au 30,https://www.booking.com/hotel/fr/au-30.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"9,6","Situé à Lille, à 50 mètres du Zénith et du Grand Palais, l'établissement Au 30 propose des appartements et des suites indépendants. La station de métro Mairie de Lille se trouve à seulement 400...","30 rue Paul Duez, Centre de Lille, 59800 Lille, France",Lille,50.632915,3.0748978
18,19,Novotel Suites Lille Europe,https://www.booking.com/hotel/fr/suitehotel-lille-europe.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,2","Installé dans le centre-ville de Lille, l’hôtel 4 étoiles Novotel Suites Lille Europe vous accueille à seulement 600 mètres de la gare de Lille-Flandres, à 11 minutes à pied du complexe Lille Grand...","Boulevard De Turin, Centre de Lille, 59000 Lille, France",Lille,50.6377581,3.0775927
19,20,Lille City Hotel,https://www.booking.com/hotel/fr/misterbeddelille.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"7,1","Le Lille City Hotel est un établissement abordable situé dans le centre-ville de Lille, dans une rue piétonne et commerçante, à 260 mètres du Palais des Beaux Arts, à 1,2 km de Lille Grand Palais et à...","57 rue de Bethune, Centre de Lille, 59000 Lille, France",Lille,50.633562,3.0631959
20,21,Aparthotel Adagio Lille Centre Grand Place,https://www.booking.com/hotel/fr/aparthotel-adagio-lille-centre-grand-place.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,9","Doté d'un salon commun, l'Aparthotel Adagio Lille Centre Grand Place est situé à Lille, dans le Nord-Pas-de-Calais, à 200 mètres du grand magasin le Printemps et à 1,1 km du Vieux-Lille. ","76 Rue De L Hopital Militaire, Centre de Lille, 59800 Lille, France",Lille,50.6354516,3.0599524
21,22,Hotel Kanaï,https://www.booking.com/hotel/fr/k.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,2","L'hôtel Kanaï vous accueille dans une zone piétonne du centre de Lille, à seulement 200 mètres de la célèbre Grand'Place. ","10 Rue De Béthune (adresse postale) / Entrée rue de la Vieille Comédie, Centre de Lille, 59000 Lille, France",Lille,50.6299721993165,3.0771967630878336
22,23,Sohosuite,https://www.booking.com/hotel/fr/sohosuite.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"9,2","Le Sohosuite propose des appartements à Lille, à 800 mètres de la maison Coilliot. Cet établissement met à votre disposition une connexion Wi-Fi gratuite et un parking privé sur place. "," 81 Rue Jules Guesde, Wazemmes, 59000 Lille, France",Lille,50.6228378,3.0506449
23,24,Novotel Lille Centre Gares,https://www.booking.com/hotel/fr/novotel-lille-centre-gares.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"8,1","Situé à seulement 300 mètres de la gare de Lille Flandres, l'hôtel 4 étoiles Novotel Lille Centre Gares se trouve à 5 minutes de marche du centre de Lille, du palais des Congrès et du Zénith. ","49 Rue De Tournai, Centre de Lille, 59000 Lille, France",Lille,50.6344551,3.0732694
24,25,Arembault Appart Hôtel,https://www.booking.com/hotel/fr/arembault-appart.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=da77528274ee0112&srepoch=1643975046&from=searchresults#hotelTmpl,"7,5","Offrant une vue sur la ville et une connexion Wi-Fi gratuite, l'Arembault Appart Hôtel propose des hébergements idéalement situés dans le centre de Lille, à proximité de l'opéra, de la Grand-Place et...","24 Rue du Sec Arembault, Centre de Lille, 59800 Lille, France",Lille,50.6354558,3.0652521
