,rank,name,link,rate,description,adress,city,latitude,longitude
11,12,ibis Montauban,https://www.booking.com/hotel/fr/ha-tel-ibis-montauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"8,0","Situé à la sortie de l'autoroute A20, à 5 minutes en voiture de Montauban, cet hôtel ibis possède un bar, une piscine extérieure et une salle de réunion. ","50 route de Saint Martial, 82000 Montauban, France",Montauban,44.0024542,1.4010056
12,13,B&B Hôtel Montauban,https://www.booking.com/hotel/fr/b-amp-b-montauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"8,0","Le B&B Hôtel Montauban propose des hébergements au nord de Montauban, à respectivement 45 et 50 minutes de route de Cahors et du centre de Toulouse. ","600 Route du Nord, 82000 Montauban, France",Montauban,44.0446756,1.3903758
13,14,Logis Sainte Claire,https://www.booking.com/hotel/fr/le-logis-sainte-claire.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"9,3","Situé à Montauban, le Logis Sainte Claire propose des hébergements avec une terrasse et une connexion Wi-Fi gratuite. Cordes-sur-Ciel se trouve à 49 km. ","9 Rue Sainte-Claire, 82000 Montauban, France",Montauban,44.0213004,1.352049
14,15,Hôtel du Commerce,https://www.booking.com/hotel/fr/hotel-du-commerce-montauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"8,3","Situé dans le centre de Montauban, l'Hôtel du Commerce propose des chambres insonorisées dans un bâtiment rénové du XVIIIe siècle avec ascenseur. ","9 Place Franklin Roosevelt, 82000 Montauban, France",Montauban,44.0155202,1.3539351
15,16,Kyriad Direct Montauban Centre,https://www.booking.com/hotel/fr/kyriad-direct-montauban-centre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"7,3","Situé à Montauban, à 12 minutes en voiture du musée Ingres, l’Hôtel Villenouvelle propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24. ","30 rue Léon Cladel, 82000 Montauban, France",Montauban,44.0222835,1.3609737
16,17,Premiere Classe Montauban,https://www.booking.com/hotel/fr/hotelpremiereclasse.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"5,2",Le Première Classe Montauban est situé à 10 minutes en voiture du centre de Montauban. L’hôtel dispose d'une réception ouverte 24h/24 et d'une connexion Wi-Fi gratuite. ,"60 rue Louis Lepine Albasud Secteur 3, 82000 Montauban, France",Montauban,44.01622242673231,1.360624392110267
17,18,Kyriad Montauban Sud - Albasud,https://www.booking.com/hotel/fr/hoteletrestaurantcampanilemontauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"6,4","Situé à proximité de l'autoroute A20, le Kyriad Montauban Sud - Albasud se trouve à seulement 8 km du centre-ville et de la gare de Montauban. ","Zone Albasud Secteur 3 Impasse Louis Lepine, 82000 Montauban, France",Montauban,44.01622242673231,1.360624392110267
18,19,hotelF1 Montauban,https://www.booking.com/hotel/fr/hotelf1-montauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"5,6","L'hotelF1 Montauban vous accueille à Montauban, à 45 km de Toulouse. Les chambres sont équipées d'une télévision. Toutes les chambres donnent accès à une salle de bains commune. ","35 Chemin de Mallet, 82000 Montauban, France",Montauban,44.0098442,1.3874906
19,20,"Maison cosy à Montauban 3 chambres 115m2 avec terrasse, jardin et parking",https://www.booking.com/hotel/fr/maison-cosy-a-montauban.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"9,3","Située à Montauban, la Maison cosy à Montauban 3 chambres 115m2 avec terrasse, jardin et parking propose un hébergement climatisé avec terrasse. ","522 Rue de Pater, 82000 Montauban, France",Montauban,44.0327369,1.3665421
20,21,Montauban Appartement 3 chambres à deux pas de l’hypercentre,https://www.booking.com/hotel/fr/montauban-appartement-3-chambres-a-deux-pas-de-l-hypercentre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"9,6","Situé à Montauban, en Midi-Pyrénées, le Montauban Appartement 3 chambres à deux pas de l'hypercentre dispose d'un balcon. ","Appt 22 6e étage avec ascenseur 200 Boulevard Vincent Auriol, 82000 Montauban, France",Montauban,44.01622242673231,1.360624392110267
21,22,Le Clos de Saint Amour,https://www.booking.com/hotel/fr/le-clos-de-saint-amour.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"8,8","Située à 6 km de Montauban, la petite ferme Le Clos de Saint Amour date du XVIIIe siècle et dispose d'une piscine extérieure ainsi que d'un grand jardin muni d'une aire de pique-nique. ","1197 Chemin De Ruffe, 82000 Montauban, France",Montauban,44.0240889,1.386822
22,23,46FM : Montauban Guest House,https://www.booking.com/hotel/fr/46-fm.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"8,9","Le 46FM : Montauban Guest House se trouve au 46 faubourg du Moustier, sur la plus vieille avenue de Montauban. ","46 Faubourg du Moustier, 82000 Montauban, France",Montauban,44.0100793,1.358847
23,24,La Maison Molières,https://www.booking.com/hotel/fr/la-maison-molieres.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"8,8","Située à Montauban, en Midi-Pyrénées, La Maison Molières dispose d'une terrasse et offre une vue sur le jardin. Vous séjournerez à 32 km de Moissac. ","5 Rue Hélène Boucher, 82000 Montauban, France",Montauban,44.0241026,1.3679878
24,25,Centre Louis Ormières,https://www.booking.com/hotel/fr/centre-louis-ormieres.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=17e24fdfbefc0072&srepoch=1643973696&from=searchresults#hotelTmpl,"8,0","Occupant un ancien couvent à Montauban, à côté du Tarn, le Centre Louis Ormières vous propose un restaurant, un jardin, des salles de réception et une connexion Wi-Fi gratuite dans l’ensemble de ses...","365 Impasse Maurice Bayrou, 82000 Montauban, France",Montauban,43.9925718,1.3387615
