,rank,name,link,rate,description,adress,city,latitude,longitude
10,11,Hôtel L'Auberge Alsacienne,https://www.booking.com/hotel/fr/ha-tel-restaurant-l-auberge-alsacienne.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"8,6","Situé dans le village d'Eguisheim, en Alsace, l'Hôtel L'Auberge Alsacienne propose des chambres modernes avec salle de bains privative et un restaurant traditionnel. ","12 Grand'Rue, 68420 Eguisheim, France",Eguisheim,48.0422564,7.309142
11,12,Le Hameau d'Eguisheim - Chambres d'hôtes & Gîtes,https://www.booking.com/hotel/fr/le-hameau-d-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"9,0","Occupant une maison à colombages typiquement alsacienne, Le Hameau d'Eguisheim propose des chambres d'hôtes et des hébergements indépendants sur un domaine avec un vignoble. ","33 Grand Rue, 68420 Eguisheim, France",Eguisheim,48.042452,7.3072058
12,13,Elsass Design Hygge,https://www.booking.com/hotel/fr/elsass-design-hygge.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"9,4","Situé à Eguisheim, l'Elsass Design Hygge propose un service de prêt de vélos, une connexion Wi-Fi gratuite et une vue sur la ville. La région est prisée pour pratiquer la randonnée, le ski et le vélo....","20 Rue du Rempart Sud, 68420 Eguisheim, France",Eguisheim,48.0420092,7.304578
13,14,notre maison à Eguisheim,https://www.booking.com/hotel/fr/notre-maison-a-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"9,0","Situé à Eguisheim, à moins de 1 km du marché de Noël, l'hébergement notre maison à Eguisheim offre une vue sur la ville. ","33 Rue du Rempart Sud, 68420 Eguisheim, France",Eguisheim,48.0416969,7.3061584
14,15,Gite à Eguisheim proche de Colmar et Kaysergberg.,https://www.booking.com/hotel/fr/gite-a-eguisheim-proche-de-colmar-et-kaysergberg.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"8,7","Gite à Eguisheim proche de Colmar et Kaysergberg. Situé à Eguisheim, à 200 mètres du marché de Noël d'Eguisheim, dans une région propice à la randonnée. ","65 Rue du Rempart Sud, 68420 Eguisheim, France",Eguisheim,48.0421013,7.3043726
15,16,Gîte de charme sur les remparts,https://www.booking.com/hotel/fr/gite-de-charme-sur-les-remparts.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"9,3","Le Gîte de charme sur les remparts est situé à Eguisheim. Situé à 400 mètres du marché de Noël d'Eguisheim, il propose une connexion Wi-Fi gratuite et une réception ouverte 24h/24. ","25 Rue du Rempart Nord, 68420 Eguisheim, France",Eguisheim,48.0437036,7.3057309
16,17,Gite St Léon,https://www.booking.com/hotel/fr/gite-st-leon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"8,4","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Gite St Léon propose un hébergement à Eguisheim, à seulement 700 mètres du marché de Noël. ","37 Grand-Rue, 68420 Eguisheim, France",Eguisheim,48.0429434,7.3060982
17,18,Les Epicuriens du Rempart,https://www.booking.com/hotel/fr/maison-du-rempart-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"9,4","La Maison du Rempart est située à Eguisheim, à proximité du marché de Noël. Vous aurez accès à une cuisine entièrement équipée. Cet appartement comprend 3 chambres et une télévision à écran plat. ","14 Rue du Rempart Sud, 68420 Eguisheim, France",Eguisheim,48.0418275,7.3053474
18,19,Appartement Edelweiss,https://www.booking.com/hotel/fr/appartement-edelweiss-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,10,"L'Appartement Edelweiss propose un hébergement avec connexion Wi-Fi gratuite à Eguisheim, à 600 mètres du marché de Noël. ","36 Grand'rue, 68420 Eguisheim, France",Eguisheim,48.0432233,7.3051617
19,20,"4 bedrooms luxury appartment for 10p in Eguisheim, 10 mn from Colmar",https://www.booking.com/hotel/fr/4-bedrooms-luxury-appartment-for-10p-in-eguisheim-10-mn-from-colmar.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"8,9","Situé à Eguisheim, à 10 mn de Colmar, au cœur du marché de Noël d'Eguisheim, l'établissement 4 bedrooms luxury apartment for 10 p offre une vue sur la ville. ","2e étage 5 Place du Marché aux Saules, 68420 Eguisheim, France",Eguisheim,48.0447968,7.3079618
20,21,Gîte au Coeur d'Eguisheim,https://www.booking.com/hotel/fr/gite-au-coeur-d-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"8,5","Le Gîte au Cœur d'Eguishem est situé à Eguishem, à 6 km de la gare de Colmar et à 8 km de l'autoroute A35. ","31 rue du Rempart Sud, 68420 Eguisheim, France",Eguisheim,48.0416956,7.3062508
21,22,Gite Le Petit Malsbach Eguisheim,https://www.booking.com/hotel/fr/gite-le-petit-malsbach-eguisheim.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"9,4",Le Gite Le Petit Malsbach Eguisheim est situé à Eguisheim. Cet hébergement climatisé se trouve à moins de 1 km du marché de Noël d'Eguisheim. ,"12 Allée Karl Gutmann, 68420 Eguisheim, France",Eguisheim,48.0424339,7.3129722
22,23,Le gîte de Gab,https://www.booking.com/hotel/fr/le-gite-de-gab.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"9,1","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la montagne, Le gîte de Gab propose un hébergement à Eguisheim, à seulement 300 mètres du marché de Noël. ","9 Grand-Rue, 68420 Eguisheim, France",Eguisheim,48.0418971,7.3102234
23,24,Le gîte de Ninon et Léon.,https://www.booking.com/hotel/fr/le-gite-de-ninon-et-leon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=2a54539e29360125&srepoch=1643975614&from=searchresults#hotelTmpl,"8,7","Le gîte de Ninon et Léon. Situé à Eguisheim, il dispose d'un jardin, d'un barbecue et d'une terrasse. ","35A rue de Colmar, 68420 Eguisheim, France",Eguisheim,48.0442756,7.3064135
