,rank,name,link,rate,description,adress,city,latitude,longitude
10,11,Hôtel Le Biarritz,https://www.booking.com/hotel/fr/hotellebiarritz.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"7,6","Situé à 10 minutes à pied du centre-ville de Biarritz, et à quelques minutes de marche de la plage, l'Hôtel Le Biarritz en bord de mer propose des hébergements donnant sur la mer ou la ville. ","30 Avenue de La Milady, 64200 Biarritz, France",Biarritz,43.4718085,-1.566613
11,12,Saint Charles Hôtel & Coliving Biarritz,https://www.booking.com/hotel/fr/le-saint-charles-biarritz.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,1",L'Saint Charles Hôtel & Coliving Biarritz est situé à seulement 600 mètres des plages et du centre-ville de Biarritz. ,"47 avenue Reine Victoria, 64200 Biarritz, France",Biarritz,43.4852432,-1.5523556
12,13,Lagrange Vacances Les Patios Eugénie,https://www.booking.com/hotel/fr/lagrange-prestige-les-patios-euga-c-nie.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,0","Le Lagrange Vacances Les Patios Eugénie est un élégant appart'hôtel situé à Biarritz, à seulement 400 mètres des plages de sable fin. ","30/32 avenue de la reine Victoria, 64200 Biarritz, France",Biarritz,43.485309,-1.5502478
13,14,Sure Hotel by Best Western Biarritz Aeroport,https://www.booking.com/hotel/fr/amaryshotel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"7,7","Le Sure Hotel by Best Western Biarritz Aeroport vous accueille au cœur du Pays basque, à 3 km du centre de Biarritz et de ses plages. La connexion Wi-Fi et le stationnement sont gratuits. ","Rn 10 - Aéroport De Parme, 64200 Biarritz, France",Biarritz,43.47796475389829,-1.5521201972422498
14,15,Résidence Victoria Surf,https://www.booking.com/hotel/fr/residence-victoria-surf-victoria-management.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,1","Installée dans le centre de Biarritz, la Résidence Victoria Surf dispose de studios indépendants donnant sur la plage principale. ","21 Ter Avenue Edouard VII, 64200 Biarritz, France",Biarritz,43.4824553,-1.5588516
15,16,Résidence Mer & Golf Eugénie,https://www.booking.com/hotel/fr/residence-mer-et-golf-eugenie.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"7,5","La Résidence Mer & Golf Eugénie est entourée d'un jardin de 2 hectares et surplombe la plage de Marbella, située à seulement 300 mètres. ","54-56 Rue de Madrid, 64200 Biarritz, France",Biarritz,43.4714089,-1.5676224
16,17,"Hôtel du Palais Biarritz, in The Unbound Collection by Hyatt",https://www.booking.com/hotel/fr/hoteldupalaisbiarritz.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,8","L'Hôtel du Palais Biarritz, in The Unbound Collection by Hyatt est fermé en raison de travaux de rénovation. Il rouvrira ses portes le 3 juin 2022 et se fera un plaisir de vous accueillir à nouveau. ","1, Avenue de l'Impératrice, 64200 Biarritz, France",Biarritz,43.4857708,-1.5555396
17,18,Hotel Saint Julien,https://www.booking.com/hotel/fr/saint-julien.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"9,3","Installé dans une résidence familiale datant du XIXe siècle, l'Hôtel Saint Julien est entouré de paisibles jardins. Il se situe à 2 minutes à pied du centre-ville de Biarritz. ","20 Avenue Carnot, 64200 Biarritz, France",Biarritz,43.4791823,-1.5625117
18,19,Hôtel Cosmopolitain,https://www.booking.com/hotel/fr/palacito.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,4","L'Hôtel Cosmopolitain est un établissement 3 étoiles qui vous propose des hébergements et des parties communes à la décoration élégante dans le centre de Biarritz, à seulement 200 mètres de la plage...","1, Rue Gambetta, 64200 Biarritz, France",Biarritz,43.4793417,-1.5642002
19,20,La Maison du Lierre,https://www.booking.com/hotel/fr/la-maison-du-lierre.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,9","La Maison du Lierre se situe à Biarritz, à 300 mètres de la plage, ainsi qu’à 5 minutes du centre de conventions Bellevue, du casino et de la gare du Midi. ","3 avenue du Jardin Public, 64200 Biarritz, France",Biarritz,43.48015685,-1.5607534291654206
20,21,Welkeys Apartment - Pellot,https://www.booking.com/hotel/fr/welkeys-pellot.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,1","Offrant une vue sur la ville, le Welkeys Apartment - Pellot est un hébergement situé à Biarritz, à 300 mètres de la Grande Plage et de la plage Miramar. ","6 Rue Pellot, 64200 Biarritz, France",Biarritz,43.48496915,-1.5540287824587855
21,22,Grand Tonic Hotel & SPA Biarritz,https://www.booking.com/hotel/fr/tonic-hotel-biarritz.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"7,7","Situé dans la ville balnéaire de Biarritz, le Grand Tonic Hotel & SPA Biarritz se trouve à seulement 200 mètres de la Grande Plage. ","58 Avenue Edouard VII, 64200 Biarritz, France",Biarritz,43.4845262,-1.5568936
22,23,Bellevue 766 Biarritz,https://www.booking.com/hotel/fr/apt-766-biarritz.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"9,1","Situé à Biarritz, à seulement 100 mètres de la Grande Plage, le Bellevue 766 Biarritz propose un hébergement en bord de mer avec un casino et une connexion Wi-Fi gratuite. ","2 Place Bellevue, Résidence Bellevue - Clémenceau - Entrée A2, 64200 Biarritz, France",Biarritz,43.4827836,-1.5612045916248158
23,24,BTZ-Toledo,https://www.booking.com/hotel/fr/btz-toledo.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,3","Situé à Biarritz, à 300 mètres de la Grande Plage, à 350 mètres de la plage des Pêcheurs et à 450 mètres de la plage de la Côte des Basques, le BTZ-Toledo propose un hébergement avec un balcon et une...","de la poste, 1, 64200 Biarritz, France",Biarritz,43.47796475389829,-1.5521201972422498
24,25,Hotel Villa Koegui Biarritz,https://www.booking.com/hotel/fr/7b.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cef751dd553c01f7&srepoch=1643974716&from=searchresults#hotelTmpl,"8,6","L'Hotel Villa Koegui Biarritz est un établissement design situé au cœur de Biarritz, à seulement 5 minutes à pied de la plage, du marché local et de plusieurs parkings souterrains. ","7, rue de Gascogne, 64200 Biarritz, France",Biarritz,43.4806919,-1.5581591
