,rank,name,link,rate,description,adress,city,latitude,longitude
10,11,Le Vieux Château,https://www.booking.com/hotel/fr/du-vieux-chateau.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"7,3","Situé dans le centre d'Aiguines, l'Hôtel du Vieux Château est installé dans un bâtiment datant du XVIIIe siècle lequel s'ouvre sur une place de style provençal avec des bars et commerces. ","Place de la Fontaine, 83630 Aiguines, France",Gorges du Verdon,43.77538145,6.243360282507083
11,12,Les Canyons du Verdon,https://www.booking.com/hotel/fr/les-canyons-du-verdon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"7,3","Situé dans le parc régional du Verdon, l'établissement Les Canyons du Verdon dispose d'une piscine extérieure avec chaises longues, d'un jardin et d’un terrain de pétanque. ","Boulevard Saint Michel, 04120 Castellane, France",Gorges du Verdon,43.8491671,6.5090727
12,13,Clos Augusta 2,https://www.booking.com/hotel/fr/clos-augusta-2.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"8,5","Situé à Riez, en Provence-Alpes-Côte d'Azur, le Clos Augusta 2 dispose d'un jardin. Vous séjournerez à 41 km de Digne-les-Bains et bénéficierez d'un parking privé gratuit. ","Quartier des Capuçins, 04500 Riez, France",Gorges du Verdon,43.8176907,6.0930048
13,14,Camping Calme et Nature,https://www.booking.com/hotel/fr/calme-et-nature-castellane.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"8,9","Le Camping Calme et Nature est situé au cœur des Gorges du Verdon, à 765 mètres d'altitude et à seulement 2 km de Castellane. Il possède un barbecue et une terrasse bien exposée. ","La colle Sentier du GR4 Les gorges du Verdon, 04120 Castellane, France",Gorges du Verdon,43.82350272169813,6.462707696170458
14,15,Residence de Plein Air Panoramique à la Porte des Gorges du Verdon,https://www.booking.com/hotel/fr/camping-panoramique-du-verdon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"8,7","L’établissement Residence de Plein Air Panoramique à la Porte des Gorges du Verdon vous accueille au cœur des gorges du Verdon, à seulement 1 km de Castellane. ","D952 route des Gorges du Verdon, 04120 Castellane, France",Gorges du Verdon,43.82350272169813,6.462707696170458
15,16,Mazet Lavande,https://www.booking.com/hotel/fr/mazet-16-et-23-l-39-espai-route-d-39-allemagne-en-provence.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"9,2","Situé à Saint-Martin-de-Brômes, le Mazet Lavande dispose d'une piscine extérieure ouverte en saison. Vous séjournerez à 8 km de Gréoux-les-Bains et bénéficierez d'un parking privé gratuit. ","Mazet 16 et 23 l'espaî route d'allemagne en provence, 04800 Saint-Martin-de-Brômes, France",Gorges du Verdon,43.7695369,5.9462137
16,17,"Villa Borghese, The Originals Relais",https://www.booking.com/hotel/fr/villa-borghese.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"7,7","Situé à Gréoux-les-Bains, entre les gorges du Verdon et le Lubéron, l'établissement Villa Borghese vous accueille dans un parc entouré de chênes centenaires. ","Avenue des Thermes, 04800 Gréoux-les-Bains, France",Gorges du Verdon,43.7582053,5.8993035
17,18,Maison CÉDÉJI,https://www.booking.com/hotel/fr/maison-cedeji-baudinard-sur-verdon.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"9,3",La Maison CÉDÉJI est située à Baudinard. Gréoux-les-Bains se trouve à 30 km. ,"5 Rue du Grand Puits, 83630 Baudinard, France",Gorges du Verdon,43.7168058,6.1339639
18,19,"La Maison du Courtil, Pistache-Chocolat",https://www.booking.com/hotel/fr/le-courtil-appartement-pistache-chocolat.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"9,4","Située à Moustiers-Sainte-Marie, en Provence-Alpes-Côte d'Azur, La Maison du Courtil, Pistache-Chocolat dispose d'un balcon et offre une vue sur le jardin. Vous séjournerez à 35 km de...","Le Courtil, appartement Pistache-Chocolat Rue du Courtil, 04360 Moustiers-Sainte-Marie, France",Gorges du Verdon,43.84336476428572,6.220739455317704
19,20,Villa Thermae,https://www.booking.com/hotel/fr/villa-thermae-greoux-les-bains1.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"8,4","Située à Gréoux-les-Bains, la Villa Thermae dispose d'un casino et d'une terrasse. Vous séjournerez à 24 km de Forcalquier. ","1 Rue des eaux chaudes, 04800 Gréoux-les-Bains, France",Gorges du Verdon,43.7562109,5.8905203
20,21,"La Maison du Courtil, Citron-Caramel",https://www.booking.com/hotel/fr/le-courtil-appartement-citron-caramel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"9,1","Situé à Moustiers-Sainte-Marie, l'établissement La Maison du Courtil, Citron-Caramel propose une terrasse, une connexion Wi-Fi gratuite, un service d'étage et un distributeur automatique de billets. ","Le Courtil, appartement Citron-Caramel Rue du Courtil, 04360 Moustiers-Sainte-Marie, France",Gorges du Verdon,43.84336476428572,6.220739455317704
21,22,Locations Thermaë - Villa Thermaë,https://www.booking.com/hotel/fr/villa-thermae-greoux-les-bains.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"8,8","Situé à Gréoux-les-Bains, en Provence-Alpes-Côte d'Azur, le Locations Thermaë - Villa Thermaë dispose d'un jardin. Vous séjournerez à 24 km de Forcalquier. ","Rue des Eaux Chaudes - Face aux thermes, 04800 Gréoux-les-Bains, France",Gorges du Verdon,43.75653617692874,5.900063277155642
22,23,Appart T3 au coeur de Gréoux-les-Bains,https://www.booking.com/hotel/fr/appart-t3-au-coeur-de-greoux-les-bains.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"8,1","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la montagne, l'Appart T3 au coeur de Gréoux-les-Bains est un hébergement situé à Gréoux-les-Bains. ","16 Rue de la Plateforme, 04800 Gréoux-les-Bains, France",Gorges du Verdon,43.75881555,5.884501705790749
23,24,"La Maison du Courtil, Amande-Olive",https://www.booking.com/hotel/fr/le-courtil-duplex-amande-olive.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=d57b4fb36227016d&srepoch=1643973607&from=searchresults#hotelTmpl,"9,6","Dotée d'un restaurant, d'un jardin et d'une terrasse, La Maison du Courtil, Amande-Olive propose un hébergement à Moustiers-Sainte-Marie avec une connexion Wi-Fi gratuite et une vue sur la ville. ","Le Courtil, Amande-Olive Rue du Courtil, 04360 Moustiers-Sainte-Marie, France",Gorges du Verdon,43.84336476428572,6.220739455317704
