,rank,name,link,rate,description,adress,city,latitude,longitude
10,11,Lagrange Vacances Les Chalets d’Ax,https://www.booking.com/hotel/fr/residence-les-chalets-d-ax.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"7,9","Le Lagrange Vacances Les Chalets d'Ax est situé à Ax-Les-Thermes, à 800 mètres du centre-ville et des remontées mécaniques. ","Quartier De Castel Maou - Chemin d'Aouredou -, Route d'Andorre RN 20, 09110 Ax-les-Thermes, France",Ariege,42.71919009406454,1.848419394253494
11,12,Auberge des Deux Rivières,https://www.booking.com/hotel/fr/auberge-des-deux-rivia-res-seix.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"8,3","L'Auberge Des Deux Rivières est située en plein cœur du département de l'Ariège, dans les Pyrénées françaises, au confluent de l'Alet et du Salat. ","Pont De La Taule, 09140 Seix, France",Ariege,42.8656826,1.2032212
12,13,Camping Le Castella,https://www.booking.com/hotel/fr/camping-le-castella.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"8,4","Situé à Luzenac, le Camping Le Castella propose un hébergement avec une piscine privée, une vue sur la montagne et un balcon. Vous séjournerez à 45 km de Soldeu. ","4 Route Du Castella, 09250 Luzenac, France",Ariege,42.7595866,1.7641081
13,14,Les Bordes De Paloumières,https://www.booking.com/hotel/fr/les-bordes-de-paloumieres.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"8,8","Situé à Vicdessos, en Midi-Pyrénées, l'établissement Les Bordes De Paloumières propose des hébergements avec un parking privé gratuit. ","Les Bordes De Paloumières, 09220 Vicdessos, France",Ariege,42.7672124075,1.5072124813430385
14,15,Les Granges d'Ignaux,https://www.booking.com/hotel/fr/les-granges-d-39-ignaux.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"8,4","Situé à Ignaux, à 43 km de Soldeu, l'établissement Les Granges d'Ignaux propose un salon commun et une connexion Wi-Fi gratuite. ","4 chemin de l'Ecole, 09110 Ignaux, France",Ariege,42.7318522,1.8393413
15,16,Infocus-Du-Sud,https://www.booking.com/hotel/fr/infocus-du-sud.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"8,9","L'Infocus-Du-Sud vous accueille à 15 minutes de route de Foix, dans le petit village de St-Cirac Soula. ","Hameau de St-Cirac, 09000 Soula, France",Ariege,42.9412498,2.2528871
16,17,Résidence Natura,https://www.booking.com/hotel/fr/ra-c-sidence-natura.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"7,3","Située à Ax-les-Thermes, la Résidence Natura propose des appartements indépendants avec une télévision à écran plat et un coin salon, ainsi que des chambres doubles. ","8 rue Constant Alibert, 09110 Ax-les-Thermes, France",Ariege,42.7194317,1.8386714
17,18,"Demeure de la Carmine, hammam, piscine chauffée",https://www.booking.com/hotel/fr/demeure-de-la-carmine.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"9,4","Implantée à Mirepoix, en Midi-Pyrénées, la Demeure de la Carmine se situe à 41 km de Carcassonne. Elle propose une piscine extérieure ouverte en saison, un hammam et un bar sur place. ","2 chemin de la mestrise, 09500 Mirepoix, France",Ariege,43.0875386,1.8651575
18,19,Aux Volets bleus d'Aulus,https://www.booking.com/hotel/fr/aux-volets-bleus-d-aulus.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"7,8","Offrant une vue sur la montagne, l'établissement Aux Volets bleus d'Aulus est situé à Aulus-les-Bains. Ses hébergements sont dotés d'une kitchenette. ","Chemin du Moulin Le Village, 09140 Aulus-les-Bains, France",Ariege,42.7907439,1.339303
19,20,Le Hameau du Comté de Foix,https://www.booking.com/hotel/fr/le-hameau-du-comte-de-foix.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"8,7","Installé à Mercus-Garrabet, à 33 km d'Ax-les-Thermes, Le Hameau du Comté de Foix propose un jardin et une connexion Wi-Fi gratuite. ","8 rue de la Rivière, 09400 Mercus-Garrabet, France",Ariege,42.894682849999995,1.6349408137155774
20,21,La Caminada Vielha,https://www.booking.com/hotel/fr/la-caminada-vielha.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"9,5","Situé à Montaillou, à 34 km de Font-Romeu, l'établissement La Caminada Vielha dispose d'une terrasse et d'une connexion Wi-Fi gratuite. ","5 Quartier Barri d'Amont, 09110 Montaillou, France",Ariege,42.783718699999994,1.9020824148241187
21,22,Belloreade,https://www.booking.com/hotel/fr/belloreade.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"9,6","Situé à Belloc, le Belloreade dispose d'une piscine extérieure ouverte en saison, d'un bain à remous et d'une salle de massage disponible toute l'année. ","Chemin du Carme, 09600 Belloc, France",Ariege,44.0333425,0.338219
22,23,la maison du bonheur chez Yann HUMBLET,https://www.booking.com/hotel/fr/la-maison-du-bonheur-moulis.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"8,3","Située à Moulis, la maison du bonheur chez Yann HUMBLET dispose d'un salon commun, d'un jardin et d'un barbecue. Vous bénéficierez gratuitement d'un parking privé et d'une connexion Wi-Fi. ","lieu-dit rémillassé, 09200 Moulis, France",Ariege,42.9604715,1.0924298
23,24,la maison d'Anna,https://www.booking.com/hotel/fr/la-maison-d-39-anna-ganac.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"9,4","La maison d'Anna vous accueille dans une ancienne ferme située à Ganac, à 3 km de Foix. Vous pourrez profiter gratuitement d'une connexion Wi-Fi et d'un parking privé sur place. ","lieu dit Camparnaud, 10 route de Foix, 09000 Ganac, France",Ariege,42.9471082,1.5624514
24,25,Studio au Coeur du Village avec terrasse et parking proche de Pamiers,https://www.booking.com/hotel/fr/studio-au-coeur-du-village.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=20ce50af58850217&srepoch=1643974113&from=searchresults#hotelTmpl,"9,4","Situé à Pamiers, le Studio au Coeur du Village avec terrasse et parking proche de Pamiers propose un hébergement avec une terrasse et une connexion Wi-Fi gratuite. ","4 Rue de la Petite Carrière, 09340 Pamiers, France",Ariege,42.9381614,1.8515703
