,rank,name,link,rate,description,adress,city,latitude,longitude
13,14,Hôtel des Basses Pyrénées - Bayonne,https://www.booking.com/hotel/fr/des-basses-pyrenees.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"8,6","L'Hôtel des Basses Pyrénées - Bayonne est situé à Bayonne, à moins de 200 mètres de la cathédrale Sainte-Marie et à 11 minutes à pied du parc Ansot. ","12, rue Tour De Sault, 64100 Bayonne, France",Bayonne,43.488334,-1.4763039
14,15,Hostel 20 Bayonne,https://www.booking.com/hotel/fr/hostel-20-bayonne.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"7,9","Doté d'un bar, l'Hostel 20 Bayonne est situé à Bayonne, en Aquitaine, à moins de 1 km de la cathédrale Sainte-Marie et à 1,8 km du parc Ansot. ","8 Rue Sainte-Catherine, 64100 Bayonne, France",Bayonne,43.4954328,-1.4688727
15,16,Hôtel Le Bayonne,https://www.booking.com/hotel/fr/le-bayonne-ha-tel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"7,9","Installé dans le centre-ville de Bayonne, en Aquitaine, l'Hôtel Le Bayonne vous propose une piscine extérieure chauffée ouverte en saison ainsi qu'un hammam. ","1 Avenue Jean Rostand , 64100 Bayonne, France",Bayonne,43.485325149999994,-1.4753720762707325
16,17,Premiere Classe Bayonne,https://www.booking.com/hotel/fr/premiere-classe-bayonne.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"6,0","Situé à 5 minutes du centre-ville ainsi qu'à seulement 10 minutes de la plage, le Premiere Classe Bayonne est facilement accessible depuis les autoroutes A63 et A64 (sortie 6). ","3, rue Chalibardon, 64100 Bayonne, France",Bayonne,43.4903052,-1.452102
17,18,Hotel Le Port Neuf,https://www.booking.com/hotel/fr/le-port-neuf.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"8,3","L'Hotel Le Port Neuf vous accueille dans le centre historique de Bayonne, à 100 mètres de la cathédrale et à 300 mètres du musée basque. ","44 Rue Port Neuf, 64100 Bayonne, France",Bayonne,43.4917213,-1.4763997
18,19,Bayonne en plein cœur Centre Historique 2 chambres,https://www.booking.com/hotel/fr/bayonne-en-plein-coeur-centre-historique-2-chambres.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"8,9","Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Bayonne en plein cœur Centre Historique 2 chambres est situé à Bayonne, à seulement 200 mètres de la cathédrale Sainte-Marie et...","1er étage gauche 32 Rue des Basques, 64100 Bayonne, France",Bayonne,43.480082805,-1.4522563307139718
19,20,Hôtel des Arceaux,https://www.booking.com/hotel/fr/des-arceaux.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"7,4","Situé dans une zone piétonne du centre historique de Bayonne, le charmant Hôtel des Arceaux occupe un bâtiment datant du XVIIe siècle. ","26, rue Port Neuf, 64100 Bayonne, France",Bayonne,43.4922359,-1.4758351
20,21,B&B Hôtel Bayonne,https://www.booking.com/hotel/fr/b-amp-b-bayonne.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"7,3","Situé à Bayonne, à seulement 3 km de l'aéroport de Biarritz, le B&B Hôtel Bayonne propose des hébergements insonorisés, une connexion Wi-Fi gratuite et un parking privé sur place disponible à titre...","29 Rue Du Colonel Melville Lynch, 64100 Bayonne, France",Bayonne,43.4668597,-1.4986065
21,22,Baionakoa Résidence,https://www.booking.com/hotel/fr/baionakoa-residence.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"9,1","Situé à Bayonne, à 400 mètres de la cathédrale Sainte-Marie et à 1,4 km du parc Ansot, le Baionakoa Résidence propose un hébergement climatisé avec vue sur la ville et connexion Wi-Fi gratuite. ","63 RUE D'ESPAGNE, 64100 Bayonne, France",Bayonne,43.4898306,-1.4769333
22,23,Boutique Hôtel Un Appart en Ville,https://www.booking.com/hotel/fr/un-appart-en-ville-bayonne1.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=88465161789c003f&srepoch=1643974468&from=searchresults#hotelTmpl,"8,8","Situé à 200 mètres de la cathédrale Sainte-Marie et à 1,9 km du parc Ansot, Situé à Bayonne, le Boutique Hôtel Un Appart en Ville propose des hébergements climatisés avec vue sur la ville et connexion...","12 Place Pasteur, 64100 Bayonne, France",Bayonne,49.299816,-0.3192333875661366
