,rank,name,link,rate,description,adress,city,latitude,longitude
11,12,Appart'City Nimes,https://www.booking.com/hotel/fr/appart-city-nimes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"7,2","L’Appart'City Nîmes est situé à Nîmes, à 500 mètres du centre sportif et parc des expositions Le Parnasse, ainsi qu’à 20 minutes à pied des arènes de Nîmes et de la gare TGV. ","364, allée de l’Amérique Latine, 30900 Nîmes, France",Nimes,43.8213134,4.3643533
12,13,Hôtel & Spa Vatel,https://www.booking.com/hotel/fr/vatel.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"8,2","Le complexe 4 étoiles Hôtel & Spa Vatel propose un accès gratuit au spa et à la salle de sport, où vous profiterez d’une piscine intérieure chauffée et d’un jacuzzi. ","140, rue Vatel, 30900 Nîmes, France",Nimes,43.8203696,4.3192561
13,14,Margaret - Hôtel Chouleur,https://www.booking.com/hotel/fr/margaret-chouleur.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"9,4","Situé à Nîmes, le Margaret - Hôtel Chouleur propose un restaurant, une piscine extérieure ouverte en saison, une salle de sport et un bar. ","6 Rue Fresque, 30000 Nîmes, France",Nimes,43.8366941,4.3583494
14,15,Jolie annexe du mas dans le cœur de la garrigue nîmoise,https://www.booking.com/hotel/fr/jolie-annexe-du-mazet.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"8,6","Dotée d'une piscine extérieure ouverte en saison et d'une terrasse, la Jolie annexe du mas dans le cœur de la garrigue nîmoise est située à Nîmes, à 7 km du parc des expositions, à 6 km de l'école des...","BIS 685 Chemin de Mas Christol, 30000 Nîmes, France",Nimes,43.83677615662651,4.360507006324072
15,16,Maison Albar Hotels L’Imperator,https://www.booking.com/hotel/fr/imperator-nimes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"9,0","La Maison Albar Hotels L’Imperator est un hôtel de luxe situé dans la ville de Nîmes, en bordure du jardin de la Fontaine et à moins de 5 minutes à pied du temple romain de la Maison Carrée et du...","15 Rue Gaston Boissier, 30900 Nîmes, France",Nimes,43.8386128,4.3526313
16,17,Dolce NÎMES CENTRE,https://www.booking.com/hotel/fr/enclos-rey.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"8,8","Situé à Nîmes, à moins de 3,6 km du parc des expositions et à 700 mètres de la cathédrale, le Dolce NÎMES CENTRE propose des hébergements avec une connexion Wi-Fi gratuite et un coin salon. ","24 RUE DE L ENCLOS REY, 30000 Nîmes, France",Nimes,43.8402535,4.3628872
17,18,Hôtel Le Pré Galoffre,https://www.booking.com/hotel/fr/lepregaloffrenimes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"8,4","L'Hôtel Le Pré Galoffre vous accueille dans un cadre rural paisible, à 10 minutes en voiture du centre de Nîmes. ","3115 Route De Générac, 30900 Nîmes, France",Nimes,43.8141768,4.3536498
18,19,Grand Hôtel de Nîmes 4 étoiles,https://www.booking.com/hotel/fr/holiday-inn-nimes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"7,6","Situé à 2 km du centre de Nîmes, le Grand Hôtel de Nîmes 4 étoiles propose des hébergements climatisés, une connexion Wi-Fi gratuite, ainsi qu'un bar ouvert 24h/24 avec une terrasse donnant sur la...","202 rue Nicolas Ledoux, 30900 Nîmes, France",Nimes,43.820992607417566,4.351381160023661
19,20,Zenitude Hôtel-Résidences Nîmes Centre,https://www.booking.com/hotel/fr/adagio-access-nimes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"7,6","Le Zenitude Nîmes Centre est une résidence respectueuse de l’environnement située à Nîmes. Le parc des expositions vous attend à 1,6 km. Une connexion Wi-Fi est disponible gratuitement. ","5 allée Boissy d'Anglas - Triangle de la Gare, 30000 Nîmes, France",Nimes,43.8310603,4.3653756
20,21,Mas d'Escattes,https://www.booking.com/hotel/fr/mas-d-39-escattes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"9,7","Situé à 8 km du parc des expositions Parc Expo Nîmes, le Mas d'Escattes propose des hébergements avec une piscine extérieure, un jardin et une cuisine commune. ","8 Allée du Mas d'Escattes, 30000 Nîmes, France",Nimes,43.8704205,4.4046259
21,22,Hôtel De L'Amphithéâtre,https://www.booking.com/hotel/fr/de-l-amphitheatre-nimes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"8,4","Situé dans la zone piétonne du centre historique de Nîmes, l'Hôtel De L'Amphithéâtre est composé de 2 hôtels particuliers datant des XVIIe et XVIIIe siècles. ","4 Rue Des Arènes, 30000 Nîmes, France",Nimes,43.8358676,4.358974
22,23,"The Originals City, Hôtel Costières, Nîmes (Inter-Hotel)",https://www.booking.com/hotel/fr/balladinssuperiornimes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"7,1","L'établissement The Originals City, Hôtel Costières, Nîmes (Inter-Hotel) se trouve à 1 km du stade Costière, à côté de la sortie 25 de l'autoroute A9 Nîmes-Ouest. ","205 rue Tony Garnier - Ville Active, 30900 Nîmes, France",Nimes,43.8151355,4.3463299
23,24,Ciel de Nîmes - Première conciergerie,https://www.booking.com/hotel/fr/6-rue-de-la-maison-carree.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"7,9","Le Ciel de Nîmes - Première conciergerie propose un hébergement avec connexion Wi-Fi gratuite à Nîmes, à 2,5 km du parc des expositions, à 200 mètres de l'hôtel de ville et à 400 mètres des arènes. ","6 Rue de la Maison Carrée, 30000 Nîmes, France",Nimes,43.837466,4.3566689
24,25,Appartement mezzanine proche des Arenes,https://www.booking.com/hotel/fr/appartement-mezzanine-proche-des-arenes.fr.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=cb804ece0fde0166&srepoch=1643973150&from=searchresults#hotelTmpl,"7,7","L'Appartement mezzanine proche des Arenes est situé à Nîmes, à 1,7 km du parc des expositions, à 200 mètres du musée des beaux-arts et des arènes. ","1 Rue Ruffi, 30000 Nîmes, France",Nimes,43.832472,4.3586532
